forecast_month,product_id,model_name,category,lookback_months,forecast_qty,actual_qty,forecast_error,absolute_error,absolute_percentage_error,seasonality_adjustment
2024-03-01,1050,Rincon,Downcountry,3,16,27,11,11,0.4074074074074074,1.5
2024-04-01,1050,Rincon,Downcountry,3,27,29,2,2,0.06896551724137931,1.714
2024-05-01,1050,Rincon,Downcountry,3,29,16,-13,13,0.8125,1.473
2024-06-01,1050,Rincon,Downcountry,3,27,38,11,11,0.2894736842105263,1.13
2024-07-01,1050,Rincon,Downcountry,3,25,36,11,11,0.3055555555555556,0.896
2024-08-01,1050,Rincon,Downcountry,3,24,22,-2,2,0.09090909090909091,0.789
2024-09-01,1050,Rincon,Downcountry,3,25,17,-8,8,0.47058823529411764,0.783
2024-10-01,1050,Rincon,Downcountry,3,18,17,-1,1,0.058823529411764705,0.738
2024-11-01,1050,Rincon,Downcountry,3,17,17,0,0,0.0,0.906
2024-12-01,1050,Rincon,Downcountry,3,12,2,-10,10,5.0,0.735
2025-01-01,1050,Rincon,Downcountry,3,9,6,-3,3,0.5,0.767
2025-02-01,1050,Rincon,Downcountry,3,8,8,0,0,0.0,1.0
2025-03-01,1050,Rincon,Downcountry,3,8,12,4,4,0.3333333333333333,1.5
2025-04-01,1050,Rincon,Downcountry,3,15,30,15,15,0.5,1.714
2025-05-01,1050,Rincon,Downcountry,3,25,31,6,6,0.1935483870967742,1.473
2025-06-01,1050,Rincon,Downcountry,3,28,17,-11,11,0.6470588235294118,1.13
2025-07-01,1050,Rincon,Downcountry,3,23,34,11,11,0.3235294117647059,0.896
2025-08-01,1050,Rincon,Downcountry,3,22,10,-12,12,1.2,0.789
2025-09-01,1050,Rincon,Downcountry,3,16,10,-6,6,0.6,0.783
2025-10-01,1050,Rincon,Downcountry,3,13,13,0,0,0.0,0.738
2025-11-01,1050,Rincon,Downcountry,3,10,10,0,0,0.0,0.906
2025-12-01,1050,Rincon,Downcountry,3,8,18,10,10,0.5555555555555556,0.735
2022-04-01,1051,Rincon,Downcountry,3,21,27,6,6,0.2222222222222222,1.714
2022-05-01,1051,Rincon,Downcountry,3,26,11,-15,15,1.3636363636363635,1.473
2022-06-01,1051,Rincon,Downcountry,3,22,19,-3,3,0.15789473684210525,1.13
2022-07-01,1051,Rincon,Downcountry,3,17,11,-6,6,0.5454545454545454,0.896
2022-08-01,1051,Rincon,Downcountry,3,11,12,1,1,0.08333333333333333,0.789
2022-09-01,1051,Rincon,Downcountry,3,11,11,0,0,0.0,0.783
2022-10-01,1051,Rincon,Downcountry,3,8,15,7,7,0.4666666666666667,0.738
2022-11-01,1051,Rincon,Downcountry,3,11,20,9,9,0.45,0.906
2022-12-01,1051,Rincon,Downcountry,3,11,11,0,0,0.0,0.735
2023-01-01,1051,Rincon,Downcountry,3,12,23,11,11,0.4782608695652174,0.767
2023-02-01,1051,Rincon,Downcountry,3,18,11,-7,7,0.6363636363636364,1.0
2023-03-01,1051,Rincon,Downcountry,3,22,13,-9,9,0.6923076923076923,1.5
2023-04-01,1051,Rincon,Downcountry,3,27,22,-5,5,0.22727272727272727,1.714
2023-05-01,1051,Rincon,Downcountry,3,23,30,7,7,0.23333333333333334,1.473
2023-06-01,1051,Rincon,Downcountry,3,24,28,4,4,0.14285714285714285,1.13
2023-07-01,1051,Rincon,Downcountry,3,24,19,-5,5,0.2631578947368421,0.896
2023-08-01,1051,Rincon,Downcountry,3,20,33,13,13,0.3939393939393939,0.789
2023-09-01,1051,Rincon,Downcountry,3,21,17,-4,4,0.23529411764705882,0.783
2023-10-01,1051,Rincon,Downcountry,3,17,15,-2,2,0.13333333333333333,0.738
2023-11-01,1051,Rincon,Downcountry,3,20,14,-6,6,0.42857142857142855,0.906
2023-12-01,1051,Rincon,Downcountry,3,11,11,0,0,0.0,0.735
2024-01-01,1051,Rincon,Downcountry,3,10,9,-1,1,0.1111111111111111,0.767
2024-02-01,1051,Rincon,Downcountry,3,11,6,-5,5,0.8333333333333334,1.0
2024-03-01,1051,Rincon,Downcountry,3,13,13,0,0,0.0,1.5
2024-04-01,1051,Rincon,Downcountry,3,16,20,4,4,0.2,1.714
2024-05-01,1051,Rincon,Downcountry,3,19,15,-4,4,0.26666666666666666,1.473
2024-06-01,1051,Rincon,Downcountry,3,18,17,-1,1,0.058823529411764705,1.13
2024-07-01,1051,Rincon,Downcountry,3,16,24,8,8,0.3333333333333333,0.896
2024-08-01,1051,Rincon,Downcountry,3,15,20,5,5,0.25,0.789
2024-09-01,1051,Rincon,Downcountry,3,16,9,-7,7,0.7777777777777778,0.783
2024-10-01,1051,Rincon,Downcountry,3,13,13,0,0,0.0,0.738
2024-11-01,1051,Rincon,Downcountry,3,13,6,-7,7,1.1666666666666667,0.906
2024-12-01,1051,Rincon,Downcountry,3,7,12,5,5,0.4166666666666667,0.735
2025-01-01,1051,Rincon,Downcountry,3,8,10,2,2,0.2,0.767
2025-02-01,1051,Rincon,Downcountry,3,9,6,-3,3,0.5,1.0
2025-03-01,1051,Rincon,Downcountry,3,14,6,-8,8,1.3333333333333333,1.5
2025-04-01,1051,Rincon,Downcountry,3,13,13,0,0,0.0,1.714
2025-05-01,1051,Rincon,Downcountry,3,12,32,20,20,0.625,1.473
2025-06-01,1051,Rincon,Downcountry,3,19,28,9,9,0.32142857142857145,1.13
2025-07-01,1051,Rincon,Downcountry,3,22,29,7,7,0.2413793103448276,0.896
2025-08-01,1051,Rincon,Downcountry,3,23,7,-16,16,2.2857142857142856,0.789
2025-09-01,1051,Rincon,Downcountry,3,17,19,2,2,0.10526315789473684,0.783
2025-10-01,1051,Rincon,Downcountry,3,14,23,9,9,0.391304347826087,0.738
2025-11-01,1051,Rincon,Downcountry,3,15,14,-1,1,0.07142857142857142,0.906
2025-12-01,1051,Rincon,Downcountry,3,14,4,-10,10,2.5,0.735
2022-04-01,1052,Rincon,Downcountry,3,21,26,5,5,0.19230769230769232,1.714
2022-05-01,1052,Rincon,Downcountry,3,24,33,9,9,0.2727272727272727,1.473
2022-06-01,1052,Rincon,Downcountry,3,27,15,-12,12,0.8,1.13
2022-07-01,1052,Rincon,Downcountry,3,22,6,-16,16,2.6666666666666665,0.896
2022-08-01,1052,Rincon,Downcountry,3,14,44,30,30,0.6818181818181818,0.789
2022-09-01,1052,Rincon,Downcountry,3,17,9,-8,8,0.8888888888888888,0.783
2022-10-01,1052,Rincon,Downcountry,3,15,9,-6,6,0.6666666666666666,0.738
2022-11-01,1052,Rincon,Downcountry,3,19,5,-14,14,2.8,0.906
2022-12-01,1052,Rincon,Downcountry,3,6,7,1,1,0.14285714285714285,0.735
2023-01-01,1052,Rincon,Downcountry,3,5,14,9,9,0.6428571428571429,0.767
2023-02-01,1052,Rincon,Downcountry,3,9,9,0,0,0.0,1.0
2023-03-01,1052,Rincon,Downcountry,3,15,20,5,5,0.25,1.5
2023-04-01,1052,Rincon,Downcountry,3,25,22,-3,3,0.13636363636363635,1.714
2023-05-01,1052,Rincon,Downcountry,3,25,26,1,1,0.038461538461538464,1.473
2023-06-01,1052,Rincon,Downcountry,3,26,16,-10,10,0.625,1.13
2023-07-01,1052,Rincon,Downcountry,3,19,26,7,7,0.2692307692307692,0.896
2023-08-01,1052,Rincon,Downcountry,3,18,29,11,11,0.3793103448275862,0.789
2023-09-01,1052,Rincon,Downcountry,3,19,7,-12,12,1.7142857142857142,0.783
2023-10-01,1052,Rincon,Downcountry,3,15,20,5,5,0.25,0.738
2023-11-01,1052,Rincon,Downcountry,3,17,20,3,3,0.15,0.906
2023-12-01,1052,Rincon,Downcountry,3,12,18,6,6,0.3333333333333333,0.735
2024-01-01,1052,Rincon,Downcountry,3,15,8,-7,7,0.875,0.767
2024-02-01,1052,Rincon,Downcountry,3,15,6,-9,9,1.5,1.0
2024-03-01,1052,Rincon,Downcountry,3,16,12,-4,4,0.3333333333333333,1.5
2024-04-01,1052,Rincon,Downcountry,3,15,21,6,6,0.2857142857142857,1.714
2024-05-01,1052,Rincon,Downcountry,3,19,18,-1,1,0.05555555555555555,1.473
2024-06-01,1052,Rincon,Downcountry,3,19,24,5,5,0.20833333333333334,1.13
2024-07-01,1052,Rincon,Downcountry,3,19,33,14,14,0.42424242424242425,0.896
2024-08-01,1052,Rincon,Downcountry,3,20,25,5,5,0.2,0.789
2024-09-01,1052,Rincon,Downcountry,3,21,24,3,3,0.125,0.783
2024-10-01,1052,Rincon,Downcountry,3,20,10,-10,10,1.0,0.738
2024-11-01,1052,Rincon,Downcountry,3,18,20,2,2,0.1,0.906
2024-12-01,1052,Rincon,Downcountry,3,13,7,-6,6,0.8571428571428571,0.735
2025-01-01,1052,Rincon,Downcountry,3,9,9,0,0,0.0,0.767
2025-02-01,1052,Rincon,Downcountry,3,12,17,5,5,0.29411764705882354,1.0
2025-03-01,1052,Rincon,Downcountry,3,16,12,-4,4,0.3333333333333333,1.5
2025-04-01,1052,Rincon,Downcountry,3,22,29,7,7,0.2413793103448276,1.714
2025-05-01,1052,Rincon,Downcountry,3,28,20,-8,8,0.4,1.473
2025-06-01,1052,Rincon,Downcountry,3,23,6,-17,17,2.8333333333333335,1.13
2025-07-01,1052,Rincon,Downcountry,3,16,18,2,2,0.1111111111111111,0.896
2025-08-01,1052,Rincon,Downcountry,3,12,25,13,13,0.52,0.789
2025-09-01,1052,Rincon,Downcountry,3,13,23,10,10,0.43478260869565216,0.783
2025-10-01,1052,Rincon,Downcountry,3,16,20,4,4,0.2,0.738
2025-11-01,1052,Rincon,Downcountry,3,21,24,3,3,0.125,0.906
2025-12-01,1052,Rincon,Downcountry,3,16,5,-11,11,2.2,0.735
2022-04-01,1053,Rincon,Downcountry,3,15,25,10,10,0.4,1.714
2022-05-01,1053,Rincon,Downcountry,3,23,23,0,0,0.0,1.473
2022-06-01,1053,Rincon,Downcountry,3,24,18,-6,6,0.3333333333333333,1.13
2022-07-01,1053,Rincon,Downcountry,3,20,25,5,5,0.2,0.896
2022-08-01,1053,Rincon,Downcountry,3,17,32,15,15,0.46875,0.789
2022-09-01,1053,Rincon,Downcountry,3,20,14,-6,6,0.42857142857142855,0.783
2022-10-01,1053,Rincon,Downcountry,3,17,25,8,8,0.32,0.738
2022-11-01,1053,Rincon,Downcountry,3,21,9,-12,12,1.3333333333333333,0.906
2022-12-01,1053,Rincon,Downcountry,3,12,13,1,1,0.07692307692307693,0.735
2023-01-01,1053,Rincon,Downcountry,3,12,9,-3,3,0.3333333333333333,0.767
2023-02-01,1053,Rincon,Downcountry,3,10,9,-1,1,0.1111111111111111,1.0
2023-03-01,1053,Rincon,Downcountry,3,16,22,6,6,0.2727272727272727,1.5
2023-04-01,1053,Rincon,Downcountry,3,23,9,-14,14,1.5555555555555556,1.714
2023-05-01,1053,Rincon,Downcountry,3,20,25,5,5,0.2,1.473
2023-06-01,1053,Rincon,Downcountry,3,21,27,6,6,0.2222222222222222,1.13
2023-07-01,1053,Rincon,Downcountry,3,18,18,0,0,0.0,0.896
2023-08-01,1053,Rincon,Downcountry,3,18,10,-8,8,0.8,0.789
2023-09-01,1053,Rincon,Downcountry,3,14,9,-5,5,0.5555555555555556,0.783
2023-10-01,1053,Rincon,Downcountry,3,9,14,5,5,0.35714285714285715,0.738
2023-11-01,1053,Rincon,Downcountry,3,10,10,0,0,0.0,0.906
2023-12-01,1053,Rincon,Downcountry,3,8,5,-3,3,0.6,0.735
2024-01-01,1053,Rincon,Downcountry,3,7,1,-6,6,6.0,0.767
2024-02-01,1053,Rincon,Downcountry,3,5,9,4,4,0.4444444444444444,1.0
2024-03-01,1053,Rincon,Downcountry,3,8,18,10,10,0.5555555555555556,1.5
2024-04-01,1053,Rincon,Downcountry,3,16,31,15,15,0.4838709677419355,1.714
2024-05-01,1053,Rincon,Downcountry,3,28,17,-11,11,0.6470588235294118,1.473
2024-06-01,1053,Rincon,Downcountry,3,25,11,-14,14,1.2727272727272727,1.13
2024-07-01,1053,Rincon,Downcountry,3,18,33,15,15,0.45454545454545453,0.896
2024-08-01,1053,Rincon,Downcountry,3,16,6,-10,10,1.6666666666666667,0.789
2024-09-01,1053,Rincon,Downcountry,3,13,18,5,5,0.2777777777777778,0.783
2024-10-01,1053,Rincon,Downcountry,3,14,20,6,6,0.3,0.738
2024-11-01,1053,Rincon,Downcountry,3,13,24,11,11,0.4583333333333333,0.906
2024-12-01,1053,Rincon,Downcountry,3,15,23,8,8,0.34782608695652173,0.735
2025-01-01,1053,Rincon,Downcountry,3,17,16,-1,1,0.0625,0.767
2025-02-01,1053,Rincon,Downcountry,3,21,13,-8,8,0.6153846153846154,1.0
2025-03-01,1053,Rincon,Downcountry,3,26,22,-4,4,0.18181818181818182,1.5
2025-04-01,1053,Rincon,Downcountry,3,29,21,-8,8,0.38095238095238093,1.714
2025-05-01,1053,Rincon,Downcountry,3,27,19,-8,8,0.42105263157894735,1.473
2025-06-01,1053,Rincon,Downcountry,3,23,21,-2,2,0.09523809523809523,1.13
2025-07-01,1053,Rincon,Downcountry,3,18,23,5,5,0.21739130434782608,0.896
2025-08-01,1053,Rincon,Downcountry,3,17,16,-1,1,0.0625,0.789
2025-09-01,1053,Rincon,Downcountry,3,16,21,5,5,0.23809523809523808,0.783
2025-10-01,1053,Rincon,Downcountry,3,15,10,-5,5,0.5,0.738
2025-11-01,1053,Rincon,Downcountry,3,14,6,-8,8,1.3333333333333333,0.906
2025-12-01,1053,Rincon,Downcountry,3,9,16,7,7,0.4375,0.735
2022-04-01,1054,Rincon,Downcountry,3,18,13,-5,5,0.38461538461538464,1.714
2022-05-01,1054,Rincon,Downcountry,3,20,46,26,26,0.5652173913043478,1.473
2022-06-01,1054,Rincon,Downcountry,3,27,30,3,3,0.1,1.13
2022-07-01,1054,Rincon,Downcountry,3,27,38,11,11,0.2894736842105263,0.896
2022-08-01,1054,Rincon,Downcountry,3,30,18,-12,12,0.6666666666666666,0.789
2022-09-01,1054,Rincon,Downcountry,3,22,19,-3,3,0.15789473684210525,0.783
2022-10-01,1054,Rincon,Downcountry,3,18,15,-3,3,0.2,0.738
2022-11-01,1054,Rincon,Downcountry,3,16,10,-6,6,0.6,0.906
2022-12-01,1054,Rincon,Downcountry,3,11,4,-7,7,1.75,0.735
2023-01-01,1054,Rincon,Downcountry,3,7,8,1,1,0.125,0.767
2023-02-01,1054,Rincon,Downcountry,3,7,5,-2,2,0.4,1.0
2023-03-01,1054,Rincon,Downcountry,3,8,30,22,22,0.7333333333333333,1.5
2023-04-01,1054,Rincon,Downcountry,3,25,28,3,3,0.10714285714285714,1.714
2023-05-01,1054,Rincon,Downcountry,3,31,15,-16,16,1.0666666666666667,1.473
2023-06-01,1054,Rincon,Downcountry,3,28,36,8,8,0.2222222222222222,1.13
2023-07-01,1054,Rincon,Downcountry,3,24,9,-15,15,1.6666666666666667,0.896
2023-08-01,1054,Rincon,Downcountry,3,16,15,-1,1,0.06666666666666667,0.789
2023-09-01,1054,Rincon,Downcountry,3,16,11,-5,5,0.45454545454545453,0.783
2023-10-01,1054,Rincon,Downcountry,3,9,29,20,20,0.6896551724137931,0.738
2023-11-01,1054,Rincon,Downcountry,3,17,16,-1,1,0.0625,0.906
2023-12-01,1054,Rincon,Downcountry,3,14,6,-8,8,1.3333333333333333,0.735
2024-01-01,1054,Rincon,Downcountry,3,13,4,-9,9,2.25,0.767
2024-02-01,1054,Rincon,Downcountry,3,9,10,1,1,0.1,1.0
2024-03-01,1054,Rincon,Downcountry,3,10,15,5,5,0.3333333333333333,1.5
2024-04-01,1054,Rincon,Downcountry,3,17,16,-1,1,0.0625,1.714
2024-05-01,1054,Rincon,Downcountry,3,20,27,7,7,0.25925925925925924,1.473
2024-06-01,1054,Rincon,Downcountry,3,22,32,10,10,0.3125,1.13
2024-07-01,1054,Rincon,Downcountry,3,22,34,12,12,0.35294117647058826,0.896
2024-08-01,1054,Rincon,Downcountry,3,24,35,11,11,0.3142857142857143,0.789
2024-09-01,1054,Rincon,Downcountry,3,26,8,-18,18,2.25,0.783
2024-10-01,1054,Rincon,Downcountry,3,19,19,0,0,0.0,0.738
2024-11-01,1054,Rincon,Downcountry,3,19,11,-8,8,0.7272727272727273,0.906
2024-12-01,1054,Rincon,Downcountry,3,9,14,5,5,0.35714285714285715,0.735
2025-01-01,1054,Rincon,Downcountry,3,11,21,10,10,0.47619047619047616,0.767
2025-02-01,1054,Rincon,Downcountry,3,15,19,4,4,0.21052631578947367,1.0
2025-03-01,1054,Rincon,Downcountry,3,27,16,-11,11,0.6875,1.5
2025-04-01,1054,Rincon,Downcountry,3,32,31,-1,1,0.03225806451612903,1.714
2025-05-01,1054,Rincon,Downcountry,3,32,29,-3,3,0.10344827586206896,1.473
2025-06-01,1054,Rincon,Downcountry,3,29,26,-3,3,0.11538461538461539,1.13
2025-07-01,1054,Rincon,Downcountry,3,26,34,8,8,0.23529411764705882,0.896
2025-08-01,1054,Rincon,Downcountry,3,23,16,-7,7,0.4375,0.789
2025-09-01,1054,Rincon,Downcountry,3,20,18,-2,2,0.1111111111111111,0.783
2025-10-01,1054,Rincon,Downcountry,3,17,18,1,1,0.05555555555555555,0.738
2025-11-01,1054,Rincon,Downcountry,3,16,18,2,2,0.1111111111111111,0.906
2025-12-01,1054,Rincon,Downcountry,3,13,10,-3,3,0.3,0.735
2022-04-01,1055,Rincon,Downcountry,3,10,7,-3,3,0.42857142857142855,1.714
2022-05-01,1055,Rincon,Downcountry,3,10,13,3,3,0.23076923076923078,1.473
2022-06-01,1055,Rincon,Downcountry,3,12,10,-2,2,0.2,1.13
2022-07-01,1055,Rincon,Downcountry,3,9,12,3,3,0.25,0.896
2022-08-01,1055,Rincon,Downcountry,3,9,8,-1,1,0.125,0.789
2022-09-01,1055,Rincon,Downcountry,3,8,11,3,3,0.2727272727272727,0.783
2022-10-01,1055,Rincon,Downcountry,3,8,11,3,3,0.2727272727272727,0.738
2022-11-01,1055,Rincon,Downcountry,3,9,9,0,0,0.0,0.906
2022-12-01,1055,Rincon,Downcountry,3,8,3,-5,5,1.6666666666666667,0.735
2023-01-01,1055,Rincon,Downcountry,3,6,11,5,5,0.45454545454545453,0.767
2023-02-01,1055,Rincon,Downcountry,3,8,8,0,0,0.0,1.0
2023-03-01,1055,Rincon,Downcountry,3,11,20,9,9,0.45,1.5
2023-04-01,1055,Rincon,Downcountry,3,22,11,-11,11,1.0,1.714
2023-05-01,1055,Rincon,Downcountry,3,19,16,-3,3,0.1875,1.473
2023-06-01,1055,Rincon,Downcountry,3,18,14,-4,4,0.2857142857142857,1.13
2023-07-01,1055,Rincon,Downcountry,3,12,7,-5,5,0.7142857142857143,0.896
2023-08-01,1055,Rincon,Downcountry,3,10,6,-4,4,0.6666666666666666,0.789
2023-09-01,1055,Rincon,Downcountry,3,7,4,-3,3,0.75,0.783
2023-10-01,1055,Rincon,Downcountry,3,4,0,-4,4,,0.738
2023-11-01,1055,Rincon,Downcountry,3,3,14,11,11,0.7857142857142857,0.906
2023-12-01,1055,Rincon,Downcountry,3,4,2,-2,2,1.0,0.735
2024-01-01,1055,Rincon,Downcountry,3,4,0,-4,4,,0.767
2024-02-01,1055,Rincon,Downcountry,3,5,3,-2,2,0.6666666666666666,1.0
2024-03-01,1055,Rincon,Downcountry,3,2,12,10,10,0.8333333333333334,1.5
2024-04-01,1055,Rincon,Downcountry,3,9,5,-4,4,0.8,1.714
2024-05-01,1055,Rincon,Downcountry,3,10,20,10,10,0.5,1.473
2024-06-01,1055,Rincon,Downcountry,3,14,9,-5,5,0.5555555555555556,1.13
2024-07-01,1055,Rincon,Downcountry,3,10,15,5,5,0.3333333333333333,0.896
2024-08-01,1055,Rincon,Downcountry,3,12,10,-2,2,0.2,0.789
2024-09-01,1055,Rincon,Downcountry,3,9,7,-2,2,0.2857142857142857,0.783
2024-10-01,1055,Rincon,Downcountry,3,8,8,0,0,0.0,0.738
2024-11-01,1055,Rincon,Downcountry,3,8,9,1,1,0.1111111111111111,0.906
2024-12-01,1055,Rincon,Downcountry,3,6,5,-1,1,0.2,0.735
2025-01-01,1055,Rincon,Downcountry,3,6,1,-5,5,5.0,0.767
2025-02-01,1055,Rincon,Downcountry,3,5,14,9,9,0.6428571428571429,1.0
2025-03-01,1055,Rincon,Downcountry,3,10,5,-5,5,1.0,1.5
2025-04-01,1055,Rincon,Downcountry,3,11,4,-7,7,1.75,1.714
2025-05-01,1055,Rincon,Downcountry,3,11,21,10,10,0.47619047619047616,1.473
2025-06-01,1055,Rincon,Downcountry,3,11,18,7,7,0.3888888888888889,1.13
2025-07-01,1055,Rincon,Downcountry,3,13,9,-4,4,0.4444444444444444,0.896
2025-08-01,1055,Rincon,Downcountry,3,13,7,-6,6,0.8571428571428571,0.789
2025-09-01,1055,Rincon,Downcountry,3,9,10,1,1,0.1,0.783
2025-10-01,1055,Rincon,Downcountry,3,6,3,-3,3,1.0,0.738
2025-11-01,1055,Rincon,Downcountry,3,6,8,2,2,0.25,0.906
2025-12-01,1055,Rincon,Downcountry,3,5,4,-1,1,0.25,0.735
2022-04-01,1056,Rincon,Downcountry,3,10,16,6,6,0.375,1.714
2022-05-01,1056,Rincon,Downcountry,3,17,10,-7,7,0.7,1.473
2022-06-01,1056,Rincon,Downcountry,3,12,3,-9,9,3.0,1.13
2022-07-01,1056,Rincon,Downcountry,3,9,17,8,8,0.47058823529411764,0.896
2022-08-01,1056,Rincon,Downcountry,3,8,4,-4,4,1.0,0.789
2022-09-01,1056,Rincon,Downcountry,3,6,12,6,6,0.5,0.783
2022-10-01,1056,Rincon,Downcountry,3,8,2,-6,6,3.0,0.738
2022-11-01,1056,Rincon,Downcountry,3,5,3,-2,2,0.6666666666666666,0.906
2022-12-01,1056,Rincon,Downcountry,3,4,4,0,0,0.0,0.735
2023-01-01,1056,Rincon,Downcountry,3,2,8,6,6,0.75,0.767
2023-02-01,1056,Rincon,Downcountry,3,5,10,5,5,0.5,1.0
2023-03-01,1056,Rincon,Downcountry,3,11,11,0,0,0.0,1.5
2023-04-01,1056,Rincon,Downcountry,3,17,7,-10,10,1.4285714285714286,1.714
2023-05-01,1056,Rincon,Downcountry,3,14,8,-6,6,0.75,1.473
2023-06-01,1056,Rincon,Downcountry,3,10,12,2,2,0.16666666666666666,1.13
2023-07-01,1056,Rincon,Downcountry,3,8,24,16,16,0.6666666666666666,0.896
2023-08-01,1056,Rincon,Downcountry,3,12,10,-2,2,0.2,0.789
2023-09-01,1056,Rincon,Downcountry,3,12,3,-9,9,3.0,0.783
2023-10-01,1056,Rincon,Downcountry,3,9,5,-4,4,0.8,0.738
2023-11-01,1056,Rincon,Downcountry,3,5,9,4,4,0.4444444444444444,0.906
2023-12-01,1056,Rincon,Downcountry,3,4,0,-4,4,,0.735
2024-01-01,1056,Rincon,Downcountry,3,4,7,3,3,0.42857142857142855,0.767
2024-02-01,1056,Rincon,Downcountry,3,5,0,-5,5,,1.0
2024-03-01,1056,Rincon,Downcountry,3,4,12,8,8,0.6666666666666666,1.5
2024-04-01,1056,Rincon,Downcountry,3,11,11,0,0,0.0,1.714
2024-05-01,1056,Rincon,Downcountry,3,11,17,6,6,0.35294117647058826,1.473
2024-06-01,1056,Rincon,Downcountry,3,15,14,-1,1,0.07142857142857142,1.13
2024-07-01,1056,Rincon,Downcountry,3,13,21,8,8,0.38095238095238093,0.896
2024-08-01,1056,Rincon,Downcountry,3,14,12,-2,2,0.16666666666666666,0.789
2024-09-01,1056,Rincon,Downcountry,3,12,6,-6,6,1.0,0.783
2024-10-01,1056,Rincon,Downcountry,3,10,11,1,1,0.09090909090909091,0.738
2024-11-01,1056,Rincon,Downcountry,3,9,2,-7,7,3.5,0.906
2024-12-01,1056,Rincon,Downcountry,3,5,1,-4,4,4.0,0.735
2025-01-01,1056,Rincon,Downcountry,3,4,0,-4,4,,0.767
2025-02-01,1056,Rincon,Downcountry,3,1,4,3,3,0.75,1.0
2025-03-01,1056,Rincon,Downcountry,3,2,9,7,7,0.7777777777777778,1.5
2025-04-01,1056,Rincon,Downcountry,3,7,12,5,5,0.4166666666666667,1.714
2025-05-01,1056,Rincon,Downcountry,3,12,15,3,3,0.2,1.473
2025-06-01,1056,Rincon,Downcountry,3,14,8,-6,6,0.75,1.13
2025-07-01,1056,Rincon,Downcountry,3,10,3,-7,7,2.3333333333333335,0.896
2025-08-01,1056,Rincon,Downcountry,3,7,9,2,2,0.2222222222222222,0.789
2025-09-01,1056,Rincon,Downcountry,3,5,4,-1,1,0.25,0.783
2025-10-01,1056,Rincon,Downcountry,3,4,4,0,0,0.0,0.738
2025-11-01,1056,Rincon,Downcountry,3,5,4,-1,1,0.25,0.906
2025-12-01,1056,Rincon,Downcountry,3,3,6,3,3,0.5,0.735
2022-04-01,1057,Rincon,Downcountry,3,14,14,0,0,0.0,1.714
2022-05-01,1057,Rincon,Downcountry,3,16,13,-3,3,0.23076923076923078,1.473
2022-06-01,1057,Rincon,Downcountry,3,14,7,-7,7,1.0,1.13
2022-07-01,1057,Rincon,Downcountry,3,10,11,1,1,0.09090909090909091,0.896
2022-08-01,1057,Rincon,Downcountry,3,8,3,-5,5,1.6666666666666667,0.789
2022-09-01,1057,Rincon,Downcountry,3,5,2,-3,3,1.5,0.783
2022-10-01,1057,Rincon,Downcountry,3,4,6,2,2,0.3333333333333333,0.738
2022-11-01,1057,Rincon,Downcountry,3,3,2,-1,1,0.5,0.906
2022-12-01,1057,Rincon,Downcountry,3,2,12,10,10,0.8333333333333334,0.735
2023-01-01,1057,Rincon,Downcountry,3,5,4,-1,1,0.25,0.767
2023-02-01,1057,Rincon,Downcountry,3,6,7,1,1,0.14285714285714285,1.0
2023-03-01,1057,Rincon,Downcountry,3,12,10,-2,2,0.2,1.5
2023-04-01,1057,Rincon,Downcountry,3,12,12,0,0,0.0,1.714
2023-05-01,1057,Rincon,Downcountry,3,14,21,7,7,0.3333333333333333,1.473
2023-06-01,1057,Rincon,Downcountry,3,16,8,-8,8,1.0,1.13
2023-07-01,1057,Rincon,Downcountry,3,12,27,15,15,0.5555555555555556,0.896
2023-08-01,1057,Rincon,Downcountry,3,15,18,3,3,0.16666666666666666,0.789
2023-09-01,1057,Rincon,Downcountry,3,14,5,-9,9,1.8,0.783
2023-10-01,1057,Rincon,Downcountry,3,12,7,-5,5,0.7142857142857143,0.738
2023-11-01,1057,Rincon,Downcountry,3,9,13,4,4,0.3076923076923077,0.906
2023-12-01,1057,Rincon,Downcountry,3,6,11,5,5,0.45454545454545453,0.735
2024-01-01,1057,Rincon,Downcountry,3,8,9,1,1,0.1111111111111111,0.767
2024-02-01,1057,Rincon,Downcountry,3,11,3,-8,8,2.6666666666666665,1.0
2024-03-01,1057,Rincon,Downcountry,3,12,16,4,4,0.25,1.5
2024-04-01,1057,Rincon,Downcountry,3,16,16,0,0,0.0,1.714
2024-05-01,1057,Rincon,Downcountry,3,17,14,-3,3,0.21428571428571427,1.473
2024-06-01,1057,Rincon,Downcountry,3,17,14,-3,3,0.21428571428571427,1.13
2024-07-01,1057,Rincon,Downcountry,3,13,6,-7,7,1.1666666666666667,0.896
2024-08-01,1057,Rincon,Downcountry,3,9,11,2,2,0.18181818181818182,0.789
2024-09-01,1057,Rincon,Downcountry,3,8,9,1,1,0.1111111111111111,0.783
2024-10-01,1057,Rincon,Downcountry,3,6,3,-3,3,1.0,0.738
2024-11-01,1057,Rincon,Downcountry,3,7,4,-3,3,0.75,0.906
2024-12-01,1057,Rincon,Downcountry,3,4,4,0,0,0.0,0.735
2025-01-01,1057,Rincon,Downcountry,3,3,2,-1,1,0.5,0.767
2025-02-01,1057,Rincon,Downcountry,3,3,1,-2,2,2.0,1.0
2025-03-01,1057,Rincon,Downcountry,3,4,5,1,1,0.2,1.5
2025-04-01,1057,Rincon,Downcountry,3,5,30,25,25,0.8333333333333334,1.714
