purchase_order_id,product_id,supplier_id,supplier_name,order_date,expected_receipt_date,actual_receipt_date,lead_time_days,ordered_qty,received_qty,po_status
PO50823,1100,S001,Merida Industry,2023-06-15,2023-08-09,2023-08-09,55,61,61,Received
PO50824,1118,S001,Merida Industry,2023-06-15,2023-08-09,2023-08-09,55,61,61,Received
PO50825,1078,S001,Merida Industry,2023-06-16,2023-08-10,2023-08-10,55,62,62,Received
PO50826,1169,S001,Merida Industry,2023-06-17,2023-08-11,2023-08-11,55,62,62,Received
PO50827,1110,S001,Merida Industry,2023-06-19,2023-08-13,2023-08-13,55,66,66,Received
PO50828,1139,S001,Merida Industry,2023-06-19,2023-08-13,2023-08-13,55,62,62,Received
PO50829,1128,S001,Merida Industry,2023-06-20,2023-08-14,2023-08-14,55,62,62,Received
PO50830,1040,S001,Merida Industry,2023-06-21,2023-08-15,2023-08-15,55,60,60,Received
PO50831,1076,S001,Merida Industry,2023-06-21,2023-08-15,2023-08-15,55,60,60,Received
PO50832,1142,S001,Merida Industry,2023-06-21,2023-08-15,2023-08-15,55,60,60,Received
PO50833,1170,S001,Merida Industry,2023-06-21,2023-08-15,2023-08-15,55,61,61,Received
PO50834,1006,S001,Merida Industry,2023-06-22,2023-08-16,2023-08-16,55,60,60,Received
PO50835,1069,S001,Merida Industry,2023-06-23,2023-08-17,2023-08-17,55,62,62,Received
PO50836,1088,S001,Merida Industry,2023-06-23,2023-08-17,2023-08-17,55,60,60,Received
PO50837,1072,S001,Merida Industry,2023-06-25,2023-08-19,2023-08-19,55,60,60,Received
PO50838,1013,S001,Merida Industry,2023-06-26,2023-08-20,2023-08-20,55,62,62,Received
PO50839,1077,S001,Merida Industry,2023-06-26,2023-08-20,2023-08-20,55,61,61,Received
PO50840,1067,S001,Merida Industry,2023-06-27,2023-08-21,2023-08-21,55,63,63,Received
PO50841,1083,S001,Merida Industry,2023-06-27,2023-08-21,2023-08-21,55,63,63,Received
PO50842,1089,S001,Merida Industry,2023-06-27,2023-08-21,2023-08-21,55,61,61,Received
PO50843,1141,S001,Merida Industry,2023-06-27,2023-08-21,2023-08-21,55,64,64,Received
PO50844,1080,S001,Merida Industry,2023-06-28,2023-08-22,2023-08-22,55,68,68,Received
PO50845,1087,S001,Merida Industry,2023-06-29,2023-08-23,2023-08-23,55,60,60,Received
PO50846,1108,S001,Merida Industry,2023-06-29,2023-08-23,2023-08-23,55,65,65,Received
PO50847,1003,S001,Merida Industry,2023-06-30,2023-08-24,2023-08-24,55,60,60,Received
PO50848,1018,S001,Merida Industry,2023-06-30,2023-08-24,2023-08-24,55,60,60,Received
PO50849,1082,S001,Merida Industry,2023-06-30,2023-08-24,2023-08-24,55,63,63,Received
PO50850,1093,S001,Merida Industry,2023-06-30,2023-08-24,2023-08-24,55,61,61,Received
PO50851,1045,S001,Merida Industry,2023-07-02,2023-08-26,2023-08-26,55,61,61,Received
PO50852,1017,S001,Merida Industry,2023-07-03,2023-08-27,2023-08-27,55,62,62,Received
PO50853,1029,S001,Merida Industry,2023-07-03,2023-08-27,2023-08-27,55,60,60,Received
PO50854,1047,S001,Merida Industry,2023-07-03,2023-08-27,2023-08-27,55,60,60,Received
PO50855,1107,S001,Merida Industry,2023-07-03,2023-08-27,2023-08-27,55,62,62,Received
PO50856,1059,S001,Merida Industry,2023-07-04,2023-08-28,2023-08-28,55,62,62,Received
PO50857,1106,S001,Merida Industry,2023-07-04,2023-08-28,2023-08-28,55,61,61,Received
PO50858,1130,S001,Merida Industry,2023-07-04,2023-08-28,2023-08-28,55,63,63,Received
PO50859,1147,S001,Merida Industry,2023-07-04,2023-08-28,2023-08-28,55,60,60,Received
PO50860,1054,S001,Merida Industry,2023-07-05,2023-08-29,2023-08-29,55,60,60,Received
PO50861,1075,S001,Merida Industry,2023-07-05,2023-08-29,2023-08-29,55,64,64,Received
PO50862,1103,S001,Merida Industry,2023-07-05,2023-08-29,2023-08-29,55,61,61,Received
PO50863,1104,S001,Merida Industry,2023-07-05,2023-08-29,2023-08-29,55,61,61,Received
PO50864,1113,S001,Merida Industry,2023-07-05,2023-08-29,2023-08-29,55,62,62,Received
PO50865,1119,S001,Merida Industry,2023-07-05,2023-08-29,2023-08-29,55,61,61,Received
PO50866,1160,S001,Merida Industry,2023-07-05,2023-08-29,2023-08-29,55,60,60,Received
PO50867,1008,S001,Merida Industry,2023-07-06,2023-08-30,2023-08-30,55,60,60,Received
PO50868,1066,S001,Merida Industry,2023-07-06,2023-08-30,2023-08-30,55,60,60,Received
PO50869,1136,S001,Merida Industry,2023-07-06,2023-08-30,2023-08-30,55,60,60,Received
PO50870,1197,S002,Ideal Bike Corp,2023-07-08,2023-08-22,2023-08-22,45,62,62,Received
PO50871,1116,S001,Merida Industry,2023-07-10,2023-09-03,2023-09-03,55,60,60,Received
PO50872,1134,S001,Merida Industry,2023-07-10,2023-09-03,2023-09-03,55,70,70,Received
PO50873,1114,S001,Merida Industry,2023-07-11,2023-09-04,2023-09-04,55,60,60,Received
PO50874,1012,S001,Merida Industry,2023-07-12,2023-09-05,2023-09-05,55,61,61,Received
PO50875,1090,S001,Merida Industry,2023-07-12,2023-09-05,2023-09-05,55,62,62,Received
PO50876,1086,S001,Merida Industry,2023-07-14,2023-09-07,2023-09-07,55,60,60,Received
PO50877,1011,S001,Merida Industry,2023-07-17,2023-09-10,2023-09-10,55,63,63,Received
PO50878,1097,S001,Merida Industry,2023-07-18,2023-09-11,2023-09-11,55,62,62,Received
PO50879,1065,S001,Merida Industry,2023-07-19,2023-09-12,2023-09-12,55,60,60,Received
PO50880,1101,S001,Merida Industry,2023-07-19,2023-09-12,2023-09-12,55,60,60,Received
PO50881,1105,S001,Merida Industry,2023-07-19,2023-09-12,2023-09-12,55,60,60,Received
PO50882,1079,S001,Merida Industry,2023-07-20,2023-09-13,2023-09-13,55,60,60,Received
PO50883,1084,S001,Merida Industry,2023-07-20,2023-09-13,2023-09-13,55,66,66,Received
PO50884,1129,S001,Merida Industry,2023-07-20,2023-09-13,2023-09-13,55,61,61,Received
PO50885,1149,S001,Merida Industry,2023-07-20,2023-09-13,2023-09-13,55,60,60,Received
PO50886,1177,S001,Merida Industry,2023-07-20,2023-09-13,2023-09-13,55,61,61,Received
PO50887,1143,S001,Merida Industry,2023-07-21,2023-09-14,2023-09-14,55,61,61,Received
PO50888,1111,S001,Merida Industry,2023-07-22,2023-09-15,2023-09-15,55,63,63,Received
PO50889,1028,S001,Merida Industry,2023-07-24,2023-09-17,2023-09-17,55,61,61,Received
PO50890,1081,S001,Merida Industry,2023-07-24,2023-09-17,2023-09-17,55,61,61,Received
PO50891,1172,S001,Merida Industry,2023-07-24,2023-09-17,2023-09-17,55,61,61,Received
PO50892,1016,S001,Merida Industry,2023-07-26,2023-09-19,2023-09-19,55,61,61,Received
PO50893,1022,S001,Merida Industry,2023-07-26,2023-09-19,2023-09-19,55,65,65,Received
PO50894,1048,S001,Merida Industry,2023-07-27,2023-09-20,2023-09-20,55,60,60,Received
PO50895,1168,S001,Merida Industry,2023-07-28,2023-09-21,2023-09-21,55,61,61,Received
PO50896,1026,S001,Merida Industry,2023-07-31,2023-09-24,2023-09-24,55,60,60,Received
PO50897,1021,S001,Merida Industry,2023-08-01,2023-09-25,2023-09-25,55,65,65,Received
PO50898,1133,S001,Merida Industry,2023-08-01,2023-09-25,2023-09-25,55,60,60,Received
PO50899,1180,S001,Merida Industry,2023-08-01,2023-09-25,2023-09-25,55,62,62,Received
PO50900,1175,S001,Merida Industry,2023-08-02,2023-09-26,2023-09-26,55,61,61,Received
PO50901,1043,S001,Merida Industry,2023-08-04,2023-09-28,2023-09-28,55,60,60,Received
PO50902,1050,S001,Merida Industry,2023-08-07,2023-10-01,2023-10-01,55,60,60,Received
PO50903,1102,S001,Merida Industry,2023-08-07,2023-10-01,2023-10-01,55,64,64,Received
PO50904,1161,S001,Merida Industry,2023-08-07,2023-10-01,2023-10-01,55,60,60,Received
PO50905,1014,S001,Merida Industry,2023-08-08,2023-10-02,2023-10-02,55,61,61,Received
PO50906,1140,S001,Merida Industry,2023-08-08,2023-10-02,2023-10-02,55,68,68,Received
PO50907,1112,S001,Merida Industry,2023-08-09,2023-10-03,2023-10-03,55,63,63,Received
PO50908,1204,S002,Ideal Bike Corp,2023-08-10,2023-09-24,2023-09-24,45,60,60,Received
PO50909,1051,S001,Merida Industry,2023-08-12,2023-10-06,2023-10-06,55,62,62,Received
PO50910,1020,S001,Merida Industry,2023-08-14,2023-10-08,2023-10-08,55,63,63,Received
PO50911,1023,S001,Merida Industry,2023-08-14,2023-10-08,2023-10-08,55,60,60,Received
PO50912,1198,S002,Ideal Bike Corp,2023-08-14,2023-09-28,2023-09-28,45,60,60,Received
PO50913,1174,S001,Merida Industry,2023-08-15,2023-10-09,2023-10-09,55,60,60,Received
PO50914,1024,S001,Merida Industry,2023-08-16,2023-10-10,2023-10-10,55,64,64,Received
PO50915,1053,S001,Merida Industry,2023-08-16,2023-10-10,2023-10-10,55,60,60,Received
PO50916,1073,S001,Merida Industry,2023-08-16,2023-10-10,2023-10-10,55,61,61,Received
PO50917,1148,S001,Merida Industry,2023-08-16,2023-10-10,2023-10-10,55,61,61,Received
PO50918,1109,S001,Merida Industry,2023-08-17,2023-10-11,2023-10-11,55,61,61,Received
PO50919,1158,S001,Merida Industry,2023-08-18,2023-10-12,2023-10-12,55,63,63,Received
PO50920,1124,S001,Merida Industry,2023-08-19,2023-10-13,2023-10-13,55,62,62,Received
PO50921,1187,S002,Ideal Bike Corp,2023-08-19,2023-10-03,2023-10-03,45,60,60,Received
PO50922,1144,S001,Merida Industry,2023-08-20,2023-10-14,2023-10-14,55,63,63,Received
PO50923,1096,S001,Merida Industry,2023-08-21,2023-10-15,2023-10-15,55,61,61,Received
PO50924,1098,S001,Merida Industry,2023-08-21,2023-10-15,2023-10-15,55,61,61,Received
PO50925,1150,S001,Merida Industry,2023-08-21,2023-10-15,2023-10-15,55,62,62,Received
PO50926,1007,S001,Merida Industry,2023-08-22,2023-10-16,2023-10-16,55,63,63,Received
PO50927,1201,S002,Ideal Bike Corp,2023-08-22,2023-10-06,2023-10-06,45,61,61,Received
PO50928,1074,S001,Merida Industry,2023-08-25,2023-10-19,2023-10-19,55,60,60,Received
PO50929,1137,S001,Merida Industry,2023-08-25,2023-10-19,2023-10-19,55,60,60,Received
PO50930,1138,S001,Merida Industry,2023-08-25,2023-10-19,2023-10-19,55,62,62,Received
PO50931,1078,S001,Merida Industry,2023-08-26,2023-10-20,2023-10-20,55,60,60,Received
PO50932,1076,S001,Merida Industry,2023-08-29,2023-10-23,2023-10-23,55,64,64,Received
PO50933,1120,S001,Merida Industry,2023-08-29,2023-10-23,2023-10-23,55,60,60,Received
PO50934,1015,S001,Merida Industry,2023-08-30,2023-10-24,2023-10-24,55,61,61,Received
PO50935,1052,S001,Merida Industry,2023-08-30,2023-10-24,2023-10-24,55,60,60,Received
PO50936,1135,S001,Merida Industry,2023-08-30,2023-10-24,2023-10-24,55,60,60,Received
PO50937,1071,S001,Merida Industry,2023-09-01,2023-10-26,2023-10-26,55,60,60,Received
PO50938,1126,S001,Merida Industry,2023-09-01,2023-10-26,2023-10-26,55,60,60,Received
PO50939,1139,S001,Merida Industry,2023-09-01,2023-10-26,2023-10-26,55,62,62,Received
PO50940,1070,S001,Merida Industry,2023-09-05,2023-10-30,2023-10-30,55,61,61,Received
PO50941,1210,S002,Ideal Bike Corp,2023-09-05,2023-10-20,2023-10-20,45,64,64,Received
PO50942,1002,S001,Merida Industry,2023-09-07,2023-11-01,2023-11-01,55,60,60,Received
PO50943,1019,S001,Merida Industry,2023-09-07,2023-11-01,2023-11-01,55,61,61,Received
PO50944,1189,S002,Ideal Bike Corp,2023-09-07,2023-10-22,2023-10-22,45,62,62,Received
PO50945,1110,S001,Merida Industry,2023-09-08,2023-11-02,2023-11-02,55,63,63,Received
PO50946,1146,S001,Merida Industry,2023-09-08,2023-11-02,2023-11-02,55,60,60,Received
PO50947,1080,S001,Merida Industry,2023-09-09,2023-11-03,2023-11-03,55,61,61,Received
PO50948,1099,S001,Merida Industry,2023-09-11,2023-11-05,2023-11-05,55,60,60,Received
PO50949,1127,S001,Merida Industry,2023-09-11,2023-11-05,2023-11-05,55,62,62,Received
PO50950,1027,S001,Merida Industry,2023-09-12,2023-11-06,2023-11-06,55,60,60,Received
PO50951,1077,S001,Merida Industry,2023-09-12,2023-11-06,2023-11-06,55,63,63,Received
PO50952,1103,S001,Merida Industry,2023-09-12,2023-11-06,2023-11-06,55,60,60,Received
PO50953,1085,S001,Merida Industry,2023-09-13,2023-11-07,2023-11-07,55,60,60,Received
PO50954,1104,S001,Merida Industry,2023-09-13,2023-11-07,2023-11-07,55,61,61,Received
PO50955,1117,S001,Merida Industry,2023-09-13,2023-11-07,2023-11-07,55,61,61,Received
PO50956,1010,S001,Merida Industry,2023-09-14,2023-11-08,2023-11-08,55,62,62,Received
PO50957,1108,S001,Merida Industry,2023-09-14,2023-11-08,2023-11-08,55,61,61,Received
PO50958,1046,S001,Merida Industry,2023-09-15,2023-11-09,2023-11-09,55,62,62,Received
PO50959,1067,S001,Merida Industry,2023-09-15,2023-11-09,2023-11-09,55,60,60,Received
PO50960,1115,S001,Merida Industry,2023-09-15,2023-11-09,2023-11-09,55,65,65,Received
PO50961,1082,S001,Merida Industry,2023-09-17,2023-11-11,2023-11-11,55,60,60,Received
PO50962,1013,S001,Merida Industry,2023-09-18,2023-11-12,2023-11-12,55,61,61,Received
PO50963,1075,S001,Merida Industry,2023-09-18,2023-11-12,2023-11-12,55,62,62,Received
PO50964,1106,S001,Merida Industry,2023-09-19,2023-11-13,2023-11-13,55,64,64,Received
PO50965,1142,S001,Merida Industry,2023-09-19,2023-11-13,2023-11-13,55,63,63,Received
PO50966,1018,S001,Merida Industry,2023-09-20,2023-11-14,2023-11-14,55,60,60,Received
PO50967,1047,S001,Merida Industry,2023-09-20,2023-11-14,2023-11-14,55,60,60,Received
PO50968,1083,S001,Merida Industry,2023-09-20,2023-11-14,2023-11-14,55,60,60,Received
PO50969,1113,S001,Merida Industry,2023-09-20,2023-11-14,2023-11-14,55,60,60,Received
PO50970,1118,S001,Merida Industry,2023-09-20,2023-11-14,2023-11-14,55,64,64,Received
PO50971,1141,S001,Merida Industry,2023-09-20,2023-11-14,2023-11-14,55,63,63,Received
PO50972,1208,S002,Ideal Bike Corp,2023-09-20,2023-11-04,2023-11-04,45,60,60,Received
PO50973,1107,S001,Merida Industry,2023-09-21,2023-11-15,2023-11-15,55,61,61,Received
PO50974,1163,S001,Merida Industry,2023-09-21,2023-11-15,2023-11-15,55,63,63,Received
PO50975,1166,S001,Merida Industry,2023-09-21,2023-11-15,2023-11-15,55,65,65,Received
PO50976,1068,S001,Merida Industry,2023-09-22,2023-11-16,2023-11-16,55,63,63,Received
PO50977,1089,S001,Merida Industry,2023-09-22,2023-11-16,2023-11-16,55,64,64,Received
PO50978,1122,S001,Merida Industry,2023-09-22,2023-11-16,2023-11-16,55,61,61,Received
PO50979,1123,S001,Merida Industry,2023-09-22,2023-11-16,2023-11-16,55,60,60,Received
PO50980,1041,S001,Merida Industry,2023-09-25,2023-11-19,2023-11-19,55,60,60,Received
PO50981,1114,S001,Merida Industry,2023-09-26,2023-11-20,2023-11-20,55,60,60,Received
PO50982,1100,S001,Merida Industry,2023-09-27,2023-11-21,2023-11-21,55,60,60,Received
PO50983,1105,S001,Merida Industry,2023-09-27,2023-11-21,2023-11-21,55,67,67,Received
PO50984,1136,S001,Merida Industry,2023-09-27,2023-11-21,2023-11-21,55,64,64,Received
PO50985,1145,S001,Merida Industry,2023-09-27,2023-11-21,2023-11-21,55,63,63,Received
PO50986,1030,S001,Merida Industry,2023-09-28,2023-11-22,2023-11-22,55,61,61,Received
PO50987,1084,S001,Merida Industry,2023-09-28,2023-11-22,2023-11-22,55,61,61,Received
PO50988,1165,S001,Merida Industry,2023-09-28,2023-11-22,2023-11-22,55,63,63,Received
PO50989,1167,S001,Merida Industry,2023-10-02,2023-11-26,2023-11-26,55,62,62,Received
PO50990,1009,S001,Merida Industry,2023-10-03,2023-11-27,2023-11-27,55,60,60,Received
PO50991,1017,S001,Merida Industry,2023-10-03,2023-11-27,2023-11-27,55,64,64,Received
PO50992,1042,S001,Merida Industry,2023-10-03,2023-11-27,2023-11-27,55,60,60,Received
PO50993,1079,S001,Merida Industry,2023-10-03,2023-11-27,2023-11-27,55,60,60,Received
PO50994,1173,S001,Merida Industry,2023-10-05,2023-11-29,2023-11-29,55,62,62,Received
PO50995,1192,S002,Ideal Bike Corp,2023-10-05,2023-11-19,2023-11-19,45,62,62,Received
PO50996,1196,S002,Ideal Bike Corp,2023-10-05,2023-11-19,2023-11-19,45,62,62,Received
PO50997,1207,S002,Ideal Bike Corp,2023-10-05,2023-11-19,2023-11-19,45,60,60,Received
PO50998,1072,S001,Merida Industry,2023-10-09,2023-12-03,2023-12-03,55,60,60,Received
PO50999,1111,S001,Merida Industry,2023-10-10,2023-12-04,2023-12-04,55,62,62,Received
PO51000,1044,S001,Merida Industry,2023-10-11,2023-12-05,2023-12-05,55,60,60,Received
PO51001,1081,S001,Merida Industry,2023-10-11,2023-12-05,2023-12-05,55,61,61,Received
PO51002,1090,S001,Merida Industry,2023-10-11,2023-12-05,2023-12-05,55,61,61,Received
PO51003,1049,S001,Merida Industry,2023-10-12,2023-12-06,2023-12-06,55,63,63,Received
PO51004,1069,S001,Merida Industry,2023-10-12,2023-12-06,2023-12-06,55,61,61,Received
PO51005,1147,S001,Merida Industry,2023-10-12,2023-12-06,2023-12-06,55,61,61,Received
PO51006,1169,S001,Merida Industry,2023-10-12,2023-12-06,2023-12-06,55,63,63,Received
PO51007,1086,S001,Merida Industry,2023-10-16,2023-12-10,2023-12-10,55,62,62,Received
PO51008,1171,S001,Merida Industry,2023-10-16,2023-12-10,2023-12-10,55,62,62,Received
PO51009,1054,S001,Merida Industry,2023-10-18,2023-12-12,2023-12-12,55,61,61,Received
PO51010,1039,S001,Merida Industry,2023-10-19,2023-12-13,2023-12-13,55,60,60,Received
PO51011,1157,S001,Merida Industry,2023-10-19,2023-12-13,2023-12-13,55,62,62,Received
PO51012,1164,S001,Merida Industry,2023-10-19,2023-12-13,2023-12-13,55,60,60,Received
PO51013,1045,S001,Merida Industry,2023-10-20,2023-12-14,2023-12-14,55,62,62,Received
PO51014,1185,S002,Ideal Bike Corp,2023-10-21,2023-12-05,2023-12-05,45,60,60,Received
PO51015,1087,S001,Merida Industry,2023-10-23,2023-12-17,2023-12-17,55,61,61,Received
PO51016,1097,S001,Merida Industry,2023-10-23,2023-12-17,2023-12-17,55,63,63,Received
PO51017,1179,S001,Merida Industry,2023-10-23,2023-12-17,2023-12-17,55,60,60,Received
PO51018,1062,S001,Merida Industry,2023-10-24,2023-12-18,2023-12-18,55,60,60,Received
PO51019,1088,S001,Merida Industry,2023-10-24,2023-12-18,2023-12-18,55,60,60,Received
PO51020,1134,S001,Merida Industry,2023-10-24,2023-12-18,2023-12-18,55,61,61,Received
PO51021,1178,S001,Merida Industry,2023-10-24,2023-12-18,2023-12-18,55,60,60,Received
PO51022,1057,S001,Merida Industry,2023-10-25,2023-12-19,2023-12-19,55,63,63,Received
PO51023,1116,S001,Merida Industry,2023-10-25,2023-12-19,2023-12-19,55,60,60,Received
PO51024,1193,S002,Ideal Bike Corp,2023-10-26,2023-12-10,2023-12-10,45,60,60,Received
PO51025,1112,S001,Merida Industry,2023-10-27,2023-12-21,2023-12-21,55,60,60,Received
PO51026,1131,S001,Merida Industry,2023-10-27,2023-12-21,2023-12-21,55,60,60,Received
PO51027,1132,S001,Merida Industry,2023-10-27,2023-12-21,2023-12-21,55,62,62,Received
PO51028,1186,S002,Ideal Bike Corp,2023-10-27,2023-12-11,2023-12-11,45,62,62,Received
PO51029,1014,S001,Merida Industry,2023-10-28,2023-12-22,2023-12-22,55,61,61,Received
PO51030,1016,S001,Merida Industry,2023-10-29,2023-12-23,2023-12-23,55,60,60,Received
PO51031,1091,S001,Merida Industry,2023-10-30,2023-12-24,2023-12-24,55,61,61,Received
PO51032,1155,S001,Merida Industry,2023-10-30,2023-12-24,2023-12-24,55,60,60,Received
PO51033,1073,S001,Merida Industry,2023-11-01,2023-12-26,2023-12-26,55,61,61,Received
PO51034,1133,S001,Merida Industry,2023-11-01,2023-12-26,2023-12-26,55,64,64,Received
PO51035,1128,S001,Merida Industry,2023-11-03,2023-12-28,2023-12-28,55,61,61,Received
PO51036,1143,S001,Merida Industry,2023-11-03,2023-12-28,2023-12-28,55,64,64,Received
PO51037,1119,S001,Merida Industry,2023-11-06,2023-12-31,2023-12-31,55,61,61,Received
PO51038,1025,S001,Merida Industry,2023-11-07,2024-01-01,2024-01-01,55,60,60,Received
PO51039,1055,S001,Merida Industry,2023-11-07,2024-01-01,2024-01-01,55,60,60,Received
PO51040,1074,S001,Merida Industry,2023-11-07,2024-01-01,2024-01-01,55,60,60,Received
PO51041,1109,S001,Merida Industry,2023-11-07,2024-01-01,2024-01-01,55,60,60,Received
PO51042,1078,S001,Merida Industry,2023-11-08,2024-01-02,2024-01-02,55,64,64,Received
PO51043,1195,S002,Ideal Bike Corp,2023-11-10,2023-12-25,2023-12-25,45,60,60,Received
PO51044,1022,S001,Merida Industry,2023-11-14,2024-01-08,2024-01-08,55,66,66,Received
PO51045,1200,S002,Ideal Bike Corp,2023-11-15,2023-12-30,2023-12-30,45,60,60,Received
PO51046,1023,S001,Merida Industry,2023-11-16,2024-01-10,2024-01-10,55,62,62,Received
PO51047,1140,S001,Merida Industry,2023-11-16,2024-01-10,2024-01-10,55,61,61,Received
PO51048,1076,S001,Merida Industry,2023-11-17,2024-01-11,2024-01-11,55,63,63,Received
PO51049,1170,S001,Merida Industry,2023-11-19,2024-01-13,2024-01-13,55,60,60,Received
PO51050,1138,S001,Merida Industry,2023-11-20,2024-01-14,2024-01-14,55,60,60,Received
PO51051,1188,S002,Ideal Bike Corp,2023-11-20,2024-01-04,2024-01-04,45,60,60,Received
PO51052,1190,S002,Ideal Bike Corp,2023-11-20,2024-01-04,2024-01-04,45,61,61,Received
PO51053,1209,S002,Ideal Bike Corp,2023-11-20,2024-01-04,2024-01-04,45,63,63,Received
PO51054,1092,S001,Merida Industry,2023-11-21,2024-01-15,2024-01-15,55,60,60,Received
PO51055,1024,S001,Merida Industry,2023-11-22,2024-01-16,2024-01-16,55,60,60,Received
PO51056,1108,S001,Merida Industry,2023-11-22,2024-01-16,2024-01-16,55,62,62,Received
PO51057,1005,S001,Merida Industry,2023-11-25,2024-01-19,2024-01-19,55,60,60,Received
PO51058,1080,S001,Merida Industry,2023-11-25,2024-01-19,2024-01-19,55,63,63,Received
PO51059,1028,S001,Merida Industry,2023-11-29,2024-01-23,2024-01-23,55,60,60,Received
PO51060,1063,S001,Merida Industry,2023-11-29,2024-01-23,2024-01-23,55,63,63,Received
PO51061,1098,S001,Merida Industry,2023-11-29,2024-01-23,2024-01-23,55,62,62,Received
PO51062,1104,S001,Merida Industry,2023-11-29,2024-01-23,2024-01-23,55,61,61,Received
PO51063,1077,S001,Merida Industry,2023-11-30,2024-01-24,2024-01-24,55,64,64,Received
PO51064,1101,S001,Merida Industry,2023-11-30,2024-01-24,2024-01-24,55,62,62,Received
